date,ssr,ssr_se,cty
08/04/1996,1.57580015,0.074019706,CH
09/04/1996,1.592223436,0.074020464,CH
10/04/1996,1.601694761,0.074021167,CH
11/04/1996,1.624435836,0.074021785,CH
12/04/1996,1.637745258,0.074022292,CH
15/04/1996,1.646303373,0.074022681,CH
16/04/1996,1.647383764,0.074022973,CH
17/04/1996,1.653151056,0.074023202,CH
18/04/1996,1.641290583,0.074023397,CH
19/04/1996,1.633622872,0.074023567,CH
22/04/1996,1.624597137,0.074023733,CH
23/04/1996,1.629210028,0.074023915,CH
24/04/1996,1.638325899,0.074024129,CH
25/04/1996,1.64028817,0.074024374,CH
26/04/1996,1.637857062,0.074024645,CH
29/04/1996,1.634047692,0.07402494,CH
30/04/1996,1.642398376,0.074025251,CH
01/05/1996,1.645278544,0.074025557,CH
02/05/1996,1.662379155,0.074025837,CH
03/05/1996,1.696606998,0.074026033,CH
06/05/1996,1.720057827,0.074026072,CH
07/05/1996,1.74967569,0.074025909,CH
08/05/1996,1.752542305,0.074025538,CH
09/05/1996,1.748118309,0.07402501,CH
10/05/1996,1.743208743,0.074024391,CH
13/05/1996,1.757273741,0.074023741,CH
14/05/1996,1.76572147,0.074023104,CH
15/05/1996,1.79093486,0.074022503,CH
16/05/1996,1.825906822,0.074021946,CH
17/05/1996,1.850432756,0.074021425,CH
20/05/1996,1.896112874,0.07402093,CH
21/05/1996,1.916561321,0.074020447,CH
22/05/1996,1.961656885,0.074019971,CH
23/05/1996,1.985960829,0.074019478,CH
24/05/1996,2.015419854,0.074018961,CH
27/05/1996,2.04164449,0.074018424,CH
28/05/1996,2.066633926,0.074017874,CH
29/05/1996,2.092048613,0.074017327,CH
30/05/1996,2.183870129,0.074016808,CH
31/05/1996,2.248322585,0.074016297,CH
03/06/1996,2.296914974,0.07401577,CH
04/06/1996,2.325693942,0.074015235,CH
05/06/1996,2.338545901,0.074014727,CH
06/06/1996,2.348580595,0.074014288,CH
07/06/1996,2.35366828,0.074013949,CH
10/06/1996,2.362353666,0.074013717,CH
11/06/1996,2.369855681,0.074013591,CH
12/06/1996,2.383216315,0.074013561,CH
13/06/1996,2.413358647,0.074013614,CH
14/06/1996,2.450700864,0.074013717,CH
17/06/1996,2.475418038,0.074013815,CH
18/06/1996,2.482966033,0.07401388,CH
19/06/1996,2.494856004,0.074013917,CH
20/06/1996,2.534145059,0.074013939,CH
21/06/1996,2.563436404,0.074013945,CH
24/06/1996,2.574339973,0.074013948,CH
25/06/1996,2.577619812,0.074013973,CH
26/06/1996,2.571849119,0.074014051,CH
27/06/1996,2.552900291,0.074014208,CH
28/06/1996,2.520115851,0.074014457,CH
01/07/1996,2.497045442,0.07401482,CH
02/07/1996,2.504186025,0.074015386,CH
03/07/1996,2.504382418,0.074016107,CH
04/07/1996,2.504427369,0.074016906,CH
05/07/1996,2.529662883,0.074017737,CH
08/07/1996,2.559679194,0.074018527,CH
09/07/1996,2.573857284,0.074019236,CH
10/07/1996,2.582273629,0.074019878,CH
11/07/1996,2.582848212,0.074020487,CH
12/07/1996,2.578363116,0.074021094,CH
15/07/1996,2.585214254,0.074021729,CH
16/07/1996,2.587986949,0.074022405,CH
17/07/1996,2.576633481,0.074023127,CH
18/07/1996,2.561260381,0.074023909,CH
19/07/1996,2.558572055,0.074024753,CH
22/07/1996,2.556937401,0.074025631,CH
23/07/1996,2.544594952,0.074026513,CH
24/07/1996,2.532064459,0.074027353,CH
25/07/1996,2.524632659,0.074028125,CH
26/07/1996,2.519191608,0.074028812,CH
29/07/1996,2.523433123,0.074029411,CH
30/07/1996,2.530635265,0.074029894,CH
31/07/1996,2.515165667,0.07403024,CH
01/08/1996,2.489599397,0.074030474,CH
02/08/1996,2.467567006,0.074030645,CH
05/08/1996,2.429441198,0.074030794,CH
06/08/1996,2.417710455,0.074030953,CH
07/08/1996,2.39416057,0.074031116,CH
08/08/1996,2.365960048,0.074031315,CH
09/08/1996,2.331273018,0.074031578,CH
12/08/1996,2.30906727,0.07403191,CH
13/08/1996,2.300475039,0.074032289,CH
14/08/1996,2.301487005,0.074032696,CH
15/08/1996,2.294164767,0.074033096,CH
16/08/1996,2.280918963,0.074033464,CH
19/08/1996,2.274145549,0.074033794,CH
20/08/1996,2.269284975,0.07403409,CH
21/08/1996,2.27343573,0.074034358,CH
22/08/1996,2.266265864,0.074034584,CH
23/08/1996,2.252224668,0.074034784,CH
26/08/1996,2.243499293,0.074034965,CH
27/08/1996,2.218409524,0.074035124,CH
28/08/1996,2.190117649,0.074035265,CH
29/08/1996,2.160781261,0.074035401,CH
30/08/1996,2.145563442,0.074035546,CH
02/09/1996,2.135525396,0.074035685,CH
03/09/1996,2.128205777,0.074035798,CH
04/09/1996,2.12131639,0.074035865,CH
05/09/1996,2.107654546,0.074035884,CH
06/09/1996,2.09351818,0.074035868,CH
09/09/1996,2.072693168,0.074035842,CH
10/09/1996,2.053566555,0.074035845,CH
11/09/1996,2.036925437,0.07403591,CH
12/09/1996,2.010986543,0.074036049,CH
13/09/1996,1.975506842,0.074036277,CH
16/09/1996,1.952014126,0.074036607,CH
17/09/1996,1.932375044,0.074037023,CH
18/09/1996,1.901078474,0.074037513,CH
19/09/1996,1.857700734,0.074038083,CH
20/09/1996,1.812423333,0.074038733,CH
23/09/1996,1.776396923,0.074039455,CH
24/09/1996,1.743963978,0.074040223,CH
25/09/1996,1.695244706,0.074041009,CH
26/09/1996,1.644379201,0.074041796,CH
27/09/1996,1.591840654,0.07404258,CH
30/09/1996,1.556642849,0.07404332,CH
01/10/1996,1.535224079,0.074043959,CH
02/10/1996,1.496915352,0.074044505,CH
03/10/1996,1.455689747,0.07404502,CH
04/10/1996,1.412075604,0.074045612,CH
07/10/1996,1.380640463,0.074046337,CH
08/10/1996,1.364572615,0.074047187,CH
09/10/1996,1.356529849,0.074048134,CH
10/10/1996,1.362957228,0.074049085,CH
11/10/1996,1.370068219,0.074049999,CH
14/10/1996,1.373433769,0.074050837,CH
15/10/1996,1.37232926,0.074051586,CH
16/10/1996,1.412550353,0.074052081,CH
17/10/1996,1.435050064,0.074052409,CH
18/10/1996,1.43275355,0.074052626,CH
21/10/1996,1.431688641,0.074052746,CH
22/10/1996,1.428711216,0.07405282,CH
23/10/1996,1.428996894,0.074052878,CH
24/10/1996,1.440729975,0.074052904,CH
25/10/1996,1.473350637,0.074052858,CH
28/10/1996,1.514358561,0.074052733,CH
29/10/1996,1.542840793,0.074052551,CH
30/10/1996,1.55643971,0.074052339,CH
31/10/1996,1.559832623,0.074052128,CH
01/11/1996,1.592564031,0.074051899,CH
04/11/1996,1.65920203,0.074051629,CH
05/11/1996,1.711046477,0.074051319,CH
06/11/1996,1.746911183,0.07405096,CH
07/11/1996,1.751486036,0.074050577,CH
08/11/1996,1.761983448,0.074050196,CH
11/11/1996,1.753664156,0.074049862,CH
12/11/1996,1.725335289,0.074049651,CH
13/11/1996,1.715562293,0.074049615,CH
14/11/1996,1.72428652,0.074049762,CH
15/11/1996,1.768588307,0.074050037,CH
18/11/1996,1.79569519,0.074050378,CH
19/11/1996,1.789725305,0.074050741,CH
20/11/1996,1.799142618,0.074051105,CH
21/11/1996,1.816300223,0.074051441,CH
22/11/1996,1.827203914,0.074051726,CH
25/11/1996,1.832755358,0.074051958,CH
26/11/1996,1.851522336,0.074052138,CH
27/11/1996,1.864056077,0.074052279,CH
28/11/1996,1.870488702,0.074052397,CH
29/11/1996,1.859565943,0.074052528,CH
02/12/1996,2.12309717,0.074052541,CH
03/12/1996,2.036196057,0.074051659,CH
04/12/1996,1.981061382,0.074050064,CH
05/12/1996,1.94432683,0.074048211,CH
09/12/1996,1.928129721,0.074046481,CH
10/12/1996,1.916932949,0.074045102,CH
11/12/1996,1.906234519,0.074044205,CH
12/12/1996,1.877051049,0.074043832,CH
13/12/1996,1.843063218,0.074043963,CH
16/12/1996,1.814539,0.07404454,CH
17/12/1996,1.801981108,0.074045489,CH
18/12/1996,1.789582432,0.074046721,CH
19/12/1996,1.781763963,0.074048134,CH
20/12/1996,1.780547587,0.074049635,CH
23/12/1996,1.788346202,0.074051147,CH
24/12/1996,1.791950573,0.074052615,CH
25/12/1996,1.788723382,0.074054005,CH
26/12/1996,1.787140237,0.074055304,CH
27/12/1996,1.792939971,0.074056507,CH
30/12/1996,1.752690681,0.074057644,CH
31/12/1996,1.714297979,0.074058727,CH
01/01/1997,1.685476536,0.074059778,CH
02/01/1997,1.672204342,0.074060791,CH
03/01/1997,1.673678793,0.074061714,CH
06/01/1997,1.683967118,0.074062471,CH
07/01/1997,1.690020444,0.074063015,CH
08/01/1997,1.683477456,0.074063353,CH
09/01/1997,1.663569312,0.074063539,CH
10/01/1997,1.649509396,0.074063632,CH
13/01/1997,1.617177916,0.074063743,CH
14/01/1997,1.581851355,0.074063975,CH
15/01/1997,1.57165284,0.074064351,CH
16/01/1997,1.567709579,0.07406489,CH
17/01/1997,1.578779421,0.074065535,CH
20/01/1997,1.592515406,0.074066241,CH
21/01/1997,1.594393384,0.07406698,CH
22/01/1997,1.582462541,0.074067749,CH
23/01/1997,1.58387181,0.074068499,CH
24/01/1997,1.58645193,0.074069229,CH
27/01/1997,1.590233277,0.074069922,CH
28/01/1997,1.598470408,0.074070546,CH
29/01/1997,1.601929012,0.074071097,CH
30/01/1997,1.589155131,0.07407161,CH
31/01/1997,1.573336407,0.074072109,CH
03/02/1997,1.555875541,0.074072642,CH
04/02/1997,1.540029428,0.074073237,CH
05/02/1997,1.535333329,0.074073882,CH
06/02/1997,1.532819951,0.074074576,CH
07/02/1997,1.529090662,0.074075338,CH
10/02/1997,1.512972703,0.074076256,CH
11/02/1997,1.495543151,0.074077405,CH
12/02/1997,1.48068504,0.074078833,CH
13/02/1997,1.471149742,0.074080526,CH
14/02/1997,1.456143323,0.074082549,CH
17/02/1997,1.459829192,0.074084714,CH
18/02/1997,1.465513878,0.074086999,CH
19/02/1997,1.468813383,0.074089384,CH
20/02/1997,1.477803211,0.074091755,CH
21/02/1997,1.480921872,0.074094128,CH
24/02/1997,1.481362906,0.074096448,CH
25/02/1997,1.458758959,0.07409899,CH
26/02/1997,1.440404049,0.074101694,CH
27/02/1997,1.450276578,0.074104182,CH
28/02/1997,1.449922196,0.074106718,CH
03/03/1997,1.452749122,0.074109162,CH
04/03/1997,1.453398836,0.074111495,CH
05/03/1997,1.47283431,0.074113449,CH
06/03/1997,1.501280382,0.074115012,CH
07/03/1997,1.525507876,0.074116215,CH
10/03/1997,1.544769318,0.074117098,CH
11/03/1997,1.561935023,0.074117659,CH
12/03/1997,1.592532824,0.074117859,CH
13/03/1997,1.605399003,0.074117852,CH
14/03/1997,1.607571801,0.074117704,CH
17/03/1997,1.60673958,0.074117404,CH
18/03/1997,1.619753323,0.074116911,CH
19/03/1997,1.629113369,0.074116254,CH
20/03/1997,1.658151175,0.074115324,CH
21/03/1997,1.674959692,0.074114194,CH
24/03/1997,1.688400498,0.074112861,CH
25/03/1997,1.674999022,0.074111457,CH
26/03/1997,1.673499073,0.074109981,CH
27/03/1997,1.663903449,0.074108521,CH
28/03/1997,1.650888187,0.074107121,CH
31/03/1997,1.645451717,0.07410577,CH
01/04/1997,1.64577158,0.074104453,CH
02/04/1997,1.648177058,0.074103141,CH
03/04/1997,1.664172817,0.074101756,CH
04/04/1997,1.663499869,0.074100316,CH
07/04/1997,1.653580953,0.074098835,CH
08/04/1997,1.647113126,0.074097348,CH
09/04/1997,1.665757373,0.074095863,CH
10/04/1997,1.678381635,0.074094455,CH
11/04/1997,1.678620236,0.074093162,CH
14/04/1997,1.676491164,0.074091981,CH
15/04/1997,1.669908023,0.074090918,CH
16/04/1997,1.665835445,0.074089972,CH
17/04/1997,1.658332234,0.074089175,CH
18/04/1997,1.666733782,0.074088512,CH
21/04/1997,1.669287633,0.074088017,CH
22/04/1997,1.667670047,0.074087691,CH
23/04/1997,1.664176916,0.074087535,CH
24/04/1997,1.647311637,0.074087602,CH
25/04/1997,1.636688453,0.074087884,CH
28/04/1997,1.627099779,0.074088383,CH
29/04/1997,1.614536272,0.07408909,CH
30/04/1997,1.599128851,0.074089984,CH
01/05/1997,1.584511224,0.07409104,CH
02/05/1997,1.577837814,0.074092198,CH
05/05/1997,1.573433532,0.074093429,CH
06/05/1997,1.57219666,0.074094681,CH
07/05/1997,1.581417427,0.074095878,CH
08/05/1997,1.588663899,0.074097009,CH
09/05/1997,1.583503093,0.074098115,CH
12/05/1997,1.573104206,0.074099213,CH
13/05/1997,1.568185796,0.074100285,CH
14/05/1997,1.566708817,0.074101341,CH
15/05/1997,1.567157919,0.074102368,CH
16/05/1997,1.563056075,0.074103385,CH
19/05/1997,1.557058563,0.074104387,CH
20/05/1997,1.549414986,0.07410533,CH
21/05/1997,1.520567064,0.074106323,CH
22/05/1997,1.49798105,0.074107225,CH
23/05/1997,1.47857916,0.074107987,CH
26/05/1997,1.456121965,0.074108624,CH
27/05/1997,1.399843848,0.074109368,CH
28/05/1997,1.347904368,0.074110164,CH
29/05/1997,1.28903162,0.074111168,CH
30/05/1997,1.233307311,0.074112411,CH
02/06/1997,1.181924335,0.074113881,CH
03/06/1997,1.160376639,0.074114926,CH
04/06/1997,1.177416558,0.07411487,CH
05/06/1997,1.193205203,0.074114283,CH
06/06/1997,1.221371521,0.074113146,CH
09/06/1997,1.231094613,0.074111965,CH
10/06/1997,1.243197525,0.074110748,CH
11/06/1997,1.222199623,0.074110046,CH
12/06/1997,1.197207519,0.074109806,CH
13/06/1997,1.184880981,0.074109687,CH
16/06/1997,1.170774809,0.074109842,CH
17/06/1997,1.179776281,0.074109796,CH
18/06/1997,1.194482279,0.074109543,CH
19/06/1997,1.197146016,0.07410948,CH
20/06/1997,1.199254399,0.074109485,CH
23/06/1997,1.185896909,0.074109923,CH
24/06/1997,1.18154455,0.074110417,CH
25/06/1997,1.190079705,0.074110737,CH
26/06/1997,1.192635701,0.074111135,CH
27/06/1997,1.187318654,0.074111748,CH
30/06/1997,1.196858862,0.074112173,CH
01/07/1997,1.222497363,0.074112204,CH
02/07/1997,1.247080722,0.074112125,CH
03/07/1997,1.260165129,0.07411221,CH
04/07/1997,1.265164652,0.0741125,CH
07/07/1997,1.262834954,0.074113068,CH
08/07/1997,1.272100851,0.074113597,CH
09/07/1997,1.276667192,0.074114269,CH
10/07/1997,1.275462204,0.074115048,CH
11/07/1997,1.266751356,0.07411597,CH
14/07/1997,1.256560959,0.074116947,CH
15/07/1997,1.250616656,0.074117845,CH
16/07/1997,1.25957121,0.074118403,CH
17/07/1997,1.276637948,0.074118594,CH
18/07/1997,1.300381134,0.0741184,CH
21/07/1997,1.312856069,0.074118106,CH
22/07/1997,1.323615746,0.074117682,CH
23/07/1997,1.314716244,0.074117405,CH
24/07/1997,1.315823349,0.074117058,CH
25/07/1997,1.344741715,0.074116344,CH
28/07/1997,1.371596921,0.074115499,CH
29/07/1997,1.385025187,0.074114697,CH
30/07/1997,1.391525803,0.074113996,CH
31/07/1997,1.380913353,0.074113516,CH
01/08/1997,1.372238809,0.074113192,CH
04/08/1997,1.373288058,0.074112853,CH
05/08/1997,1.384526994,0.074112383,CH
06/08/1997,1.399708493,0.074111787,CH
07/08/1997,1.396722208,0.074111204,CH
08/08/1997,1.401374691,0.074110465,CH
11/08/1997,1.395083902,0.074109702,CH
12/08/1997,1.390079094,0.074108892,CH
13/08/1997,1.389063681,0.074108016,CH
14/08/1997,1.392180654,0.074107088,CH
15/08/1997,1.395455322,0.074106129,CH
18/08/1997,1.395875086,0.074105187,CH
19/08/1997,1.394011916,0.074104308,CH
20/08/1997,1.391872708,0.074103493,CH
21/08/1997,1.388477491,0.07410279,CH
22/08/1997,1.397154908,0.074102082,CH
25/08/1997,1.404074183,0.074101405,CH
26/08/1997,1.415667136,0.074100727,CH
27/08/1997,1.421276493,0.074100077,CH
28/08/1997,1.417103819,0.074099509,CH
29/08/1997,1.414792412,0.07409895,CH
01/09/1997,1.404592338,0.07409846,CH
02/09/1997,1.388760439,0.074098062,CH
03/09/1997,1.385043872,0.074097652,CH
04/09/1997,1.387500843,0.074097222,CH
05/09/1997,1.412431348,0.07409664,CH
08/09/1997,1.434542836,0.074096002,CH
09/09/1997,1.448851411,0.074095365,CH
10/09/1997,1.448658824,0.074094805,CH
11/09/1997,1.447059232,0.074094302,CH
12/09/1997,1.449474883,0.074093821,CH
15/09/1997,1.451858071,0.074093364,CH
16/09/1997,1.466459581,0.074092858,CH
17/09/1997,1.46499108,0.074092405,CH
18/09/1997,1.458291134,0.074092028,CH
19/09/1997,1.458403385,0.0740917,CH
22/09/1997,1.457302894,0.07409147,CH
23/09/1997,1.462443935,0.074091309,CH
24/09/1997,1.456532487,0.074091282,CH
25/09/1997,1.455374136,0.074091326,CH
26/09/1997,1.455597198,0.074091409,CH
29/09/1997,1.465313394,0.074091481,CH
30/09/1997,1.472451942,0.074091564,CH
01/10/1997,1.477767873,0.074091675,CH
02/10/1997,1.476784394,0.074091868,CH
03/10/1997,1.476387854,0.074092156,CH
06/10/1997,1.476756497,0.074092553,CH
07/10/1997,1.486847321,0.074093009,CH
08/10/1997,1.502782846,0.07409349,CH
09/10/1997,1.536282453,0.074093875,CH
10/10/1997,1.601768336,0.074094062,CH
13/10/1997,1.647268598,0.074094134,CH
14/10/1997,1.682641668,0.074094087,CH
15/10/1997,1.706945655,0.074093949,CH
16/10/1997,1.733645342,0.074093729,CH
17/10/1997,1.763839854,0.074093445,CH
20/10/1997,1.785623674,0.074093127,CH
21/10/1997,1.803966754,0.074092794,CH
22/10/1997,1.858020001,0.0740924,CH
23/10/1997,1.892589266,0.074091981,CH
24/10/1997,1.927736411,0.07409152,CH
27/10/1997,1.934101973,0.074091061,CH
28/10/1997,1.916378902,0.074090665,CH
29/10/1997,1.910564799,0.074090373,CH
30/10/1997,1.896442743,0.074090236,CH
31/10/1997,1.895200304,0.074090236,CH
03/11/1997,1.890994648,0.074090344,CH
04/11/1997,1.886991728,0.074090509,CH
05/11/1997,1.898600988,0.074090656,CH
06/11/1997,1.919356819,0.074090723,CH
07/11/1997,1.923081804,0.074090693,CH
10/11/1997,1.937989386,0.074090556,CH
11/11/1997,1.953265679,0.074090319,CH
12/11/1997,1.965418709,0.074089993,CH
13/11/1997,1.969267287,0.074089605,CH
14/11/1997,1.959146348,0.074089196,CH
17/11/1997,1.953062469,0.074088808,CH
18/11/1997,1.956022039,0.074088472,CH
19/11/1997,1.951687752,0.074088225,CH
20/11/1997,1.941374921,0.074088112,CH
21/11/1997,1.943508878,0.074088155,CH
24/11/1997,1.932461866,0.074088372,CH
25/11/1997,1.91785486,0.074088753,CH
26/11/1997,1.907452913,0.074089293,CH
27/11/1997,1.893976115,0.074089987,CH
28/11/1997,1.866405109,0.074090811,CH
01/12/1997,1.825374007,0.074091737,CH
02/12/1997,1.781800006,0.074092721,CH
03/12/1997,1.771092535,0.074093657,CH
04/12/1997,1.750366769,0.074094544,CH
05/12/1997,1.725883613,0.074095356,CH
08/12/1997,1.715465936,0.074096048,CH
09/12/1997,1.717934022,0.074096594,CH
10/12/1997,1.710442343,0.074097033,CH
11/12/1997,1.678717762,0.074097453,CH
12/12/1997,1.63018515,0.074097966,CH
15/12/1997,1.596333067,0.074098578,CH
16/12/1997,1.588562114,0.074099233,CH
17/12/1997,1.581726647,0.074099962,CH
18/12/1997,1.564996633,0.074100797,CH
19/12/1997,1.550986758,0.074101682,CH
22/12/1997,1.528546987,0.07410268,CH
23/12/1997,1.515524046,0.074103727,CH
24/12/1997,1.509241066,0.074104811,CH
25/12/1997,1.505241227,0.074105931,CH
26/12/1997,1.503010884,0.074107071,CH
29/12/1997,1.496454243,0.074108255,CH
30/12/1997,1.483942971,0.074109458,CH
31/12/1997,1.475996082,0.074110583,CH
01/01/1998,1.469261791,0.07411159,CH
02/01/1998,1.476146669,0.074112329,CH
05/01/1998,1.467577039,0.074113013,CH
06/01/1998,1.450939178,0.074113701,CH
07/01/1998,1.414806255,0.074114588,CH
08/01/1998,1.378759988,0.074115725,CH
09/01/1998,1.338013908,0.074117225,CH
12/01/1998,1.288170968,0.074119372,CH
13/01/1998,1.272275336,0.074121452,CH
14/01/1998,1.269378295,0.074123402,CH
15/01/1998,1.254894553,0.074125568,CH
16/01/1998,1.264622185,0.074127372,CH
19/01/1998,1.269220592,0.074129049,CH
20/01/1998,1.267316644,0.074130804,CH
21/01/1998,1.266793358,0.07413246,CH
22/01/1998,1.25942216,0.074134237,CH
23/01/1998,1.255522337,0.074135952,CH
26/01/1998,1.244193666,0.074137787,CH
27/01/1998,1.227701867,0.074139913,CH
28/01/1998,1.21214892,0.074142163,CH
29/01/1998,1.191044659,0.074144749,CH
30/01/1998,1.169451333,0.074147721,CH
02/02/1998,1.167759258,0.074150253,CH
03/02/1998,1.164831224,0.074152682,CH
04/02/1998,1.141688543,0.074155758,CH
05/02/1998,1.122241714,0.07415918,CH
06/02/1998,1.110727119,0.074162392,CH
09/02/1998,1.096181216,0.074165895,CH
10/02/1998,1.083046963,0.07416968,CH
11/02/1998,1.066221535,0.074174078,CH
12/02/1998,1.048388631,0.074179022,CH
13/02/1998,1.003731016,0.074186948,CH
16/02/1998,0.954123139,0.074198448,CH
17/02/1998,0.918264269,0.074211636,CH
18/02/1998,0.897243794,0.074224106,CH
19/02/1998,0.879789615,0.074235604,CH
20/02/1998,0.872296304,0.074244524,CH
23/02/1998,0.872969571,0.074250374,CH
24/02/1998,0.875703266,0.074253718,CH
25/02/1998,0.881186358,0.074254871,CH
26/02/1998,0.885123563,0.074252665,CH
27/02/1998,0.89442475,0.074247342,CH
02/03/1998,0.893546285,0.074242011,CH
03/03/1998,0.896058884,0.074235854,CH
04/03/1998,0.918674605,0.074226659,CH
05/03/1998,0.924402048,0.074218034,CH
06/03/1998,0.926002186,0.074210042,CH
09/03/1998,0.937586503,0.074201545,CH
10/03/1998,0.934752866,0.074194627,CH
11/03/1998,0.926448934,0.07418943,CH
12/03/1998,0.908983932,0.074186502,CH
13/03/1998,0.899129496,0.074184378,CH
16/03/1998,0.891951497,0.074182765,CH
17/03/1998,0.895543088,0.074180577,CH
18/03/1998,0.908315781,0.074177086,CH
19/03/1998,0.951890491,0.074170222,CH
20/03/1998,0.989134734,0.074163148,CH
23/03/1998,1.019028986,0.074156705,CH
24/03/1998,1.024453839,0.074152224,CH
25/03/1998,1.034416297,0.074148628,CH
26/03/1998,1.053854585,0.074145127,CH
27/03/1998,1.072987523,0.074141806,CH
30/03/1998,1.106556102,0.074138154,CH
31/03/1998,1.144181106,0.07413455,CH
01/04/1998,1.185254656,0.074131049,CH
02/04/1998,1.22459894,0.074127853,CH
03/04/1998,1.235709381,0.074125446,CH
06/04/1998,1.245976249,0.074123514,CH
07/04/1998,1.284914068,0.074121482,CH
08/04/1998,1.309139253,0.074119694,CH
09/04/1998,1.32014265,0.074118212,CH
10/04/1998,1.325827988,0.074116971,CH
13/04/1998,1.329860053,0.074115886,CH
14/04/1998,1.319437149,0.074115068,CH
15/04/1998,1.3207165,0.074114207,CH
16/04/1998,1.335176571,0.074113186,CH
17/04/1998,1.337488634,0.074112203,CH
20/04/1998,1.33594933,0.074111219,CH
21/04/1998,1.336368144,0.074110165,CH
22/04/1998,1.323774075,0.074109167,CH
23/04/1998,1.312147236,0.074108168,CH
24/04/1998,1.309484319,0.074107052,CH
27/04/1998,1.323315668,0.074105678,CH
28/04/1998,1.332469395,0.074104205,CH
29/04/1998,1.337224019,0.074102678,CH
30/04/1998,1.342141526,0.07410116,CH
01/05/1998,1.342594997,0.074099758,CH
04/05/1998,1.34404024,0.074098505,CH
05/05/1998,1.35805359,0.07409733,CH
06/05/1998,1.369321071,0.074096289,CH
07/05/1998,1.362090374,0.074095524,CH
08/05/1998,1.358949742,0.074094924,CH
11/05/1998,1.366000937,0.074094382,CH
12/05/1998,1.390902918,0.074093769,CH
13/05/1998,1.398122653,0.074093252,CH
14/05/1998,1.399790432,0.074092832,CH
15/05/1998,1.399966809,0.074092493,CH
18/05/1998,1.402517279,0.07409222,CH
19/05/1998,1.403846455,0.074092038,CH
20/05/1998,1.410678036,0.074091913,CH
21/05/1998,1.433750676,0.074091771,CH
22/05/1998,1.449034063,0.074091698,CH
25/05/1998,1.461290527,0.074091701,CH
26/05/1998,1.463678278,0.07409184,CH
27/05/1998,1.452484826,0.074092166,CH
28/05/1998,1.44901028,0.0740926,CH
29/05/1998,1.443567159,0.074093177,CH
01/06/1998,1.435824487,0.074093902,CH
02/06/1998,1.437997893,0.074094676,CH
03/06/1998,1.459636154,0.074095353,CH
04/06/1998,1.488493671,0.074095913,CH
05/06/1998,1.518117673,0.074096354,CH
08/06/1998,1.551604307,0.074096638,CH
09/06/1998,1.575776414,0.074096815,CH
10/06/1998,1.579520629,0.074096953,CH
11/06/1998,1.573063817,0.074097099,CH
12/06/1998,1.562917974,0.07409728,CH
15/06/1998,1.56614441,0.074097461,CH
16/06/1998,1.575150823,0.074097668,CH
17/06/1998,1.588119309,0.074097844,CH
18/06/1998,1.601257834,0.074097987,CH
19/06/1998,1.621961142,0.074097994,CH
22/06/1998,1.628179235,0.074097893,CH
23/06/1998,1.637479857,0.074097645,CH
24/06/1998,1.64507979,0.074097297,CH
25/06/1998,1.683492998,0.074096809,CH
26/06/1998,1.717777463,0.074096254,CH
29/06/1998,1.739014366,0.074095686,CH
30/06/1998,1.75666253,0.074095119,CH
01/07/1998,1.763735704,0.074094585,CH
02/07/1998,1.762207393,0.074094092,CH
03/07/1998,1.772297415,0.074093621,CH
06/07/1998,1.787978547,0.074093174,CH
07/07/1998,1.792683242,0.074092769,CH
08/07/1998,1.800863122,0.074092396,CH
09/07/1998,1.818099767,0.074092024,CH
10/07/1998,1.844376703,0.074091615,CH
13/07/1998,1.876408629,0.074091109,CH
14/07/1998,1.899090085,0.074090464,CH
15/07/1998,1.909795188,0.07408966,CH
16/07/1998,1.910311095,0.074088721,CH
17/07/1998,1.910176908,0.0740877,CH
20/07/1998,1.907644039,0.074086672,CH
21/07/1998,1.907949607,0.074085723,CH
22/07/1998,1.90516348,0.074084928,CH
23/07/1998,1.898047635,0.07408433,CH
24/07/1998,1.880044979,0.074083954,CH
27/07/1998,1.86180568,0.0740838,CH
28/07/1998,1.844549081,0.074083856,CH
29/07/1998,1.811783542,0.074084129,CH
30/07/1998,1.782553281,0.074084597,CH
31/07/1998,1.771423756,0.074085199,CH
03/08/1998,1.774249982,0.074085859,CH
04/08/1998,1.780703293,0.07408651,CH
05/08/1998,1.770839106,0.074087138,CH
06/08/1998,1.763763591,0.074087721,CH
07/08/1998,1.74347254,0.074088306,CH
10/08/1998,1.718041835,0.074088928,CH
11/08/1998,1.695545194,0.074089631,CH
12/08/1998,1.679959116,0.074090425,CH
13/08/1998,1.653480149,0.07409135,CH
14/08/1998,1.644927521,0.074092312,CH
17/08/1998,1.636755749,0.07409329,CH
18/08/1998,1.636179292,0.074094242,CH
19/08/1998,1.628906407,0.074095186,CH
20/08/1998,1.616051503,0.074096164,CH
21/08/1998,1.597891392,0.074097224,CH
24/08/1998,1.583686349,0.074098341,CH
25/08/1998,1.573854948,0.074099482,CH
26/08/1998,1.567125827,0.074100594,CH
27/08/1998,1.54889139,0.074101702,CH
28/08/1998,1.5015369,0.074102948,CH
31/08/1998,1.463711167,0.07410427,CH
01/09/1998,1.433470466,0.07410561,CH
02/09/1998,1.43008822,0.074106765,CH
03/09/1998,1.417575668,0.074107877,CH
04/09/1998,1.411924979,0.074108833,CH
07/09/1998,1.401200677,0.074109709,CH
08/09/1998,1.391639001,0.074110466,CH
09/09/1998,1.380629569,0.074111144,CH
10/09/1998,1.358721799,0.074111901,CH
11/09/1998,1.330653991,0.074112763,CH
14/09/1998,1.325236629,0.074113365,CH
